Giorno, risorseRimaste, nonMalatiGov, asintomaticiGov, guaritiGov, nonMalatiSim, asintomaticiSim, guaritiSim, nuovi_asintGov, nuovi_guaritiGov, nuovi_asintSim, nuovi_guaritiSim, sintomatici, morti, nuovi_sint, nuovi_morti, tamponi
29, 7476, 204, 0, 0, 198, 6, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0
30, 7450, 204, 0, 0, 197, 7, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0
31, 7424, 204, 0, 0, 197, 7, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
32, 7398, 204, 0, 0, 197, 7, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
33, 7372, 203, 0, 0, 197, 6, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0
34, 7333, 203, 0, 0, 197, 6, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
35, 7294, 203, 0, 0, 196, 7, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0
36, 7255, 203, 0, 0, 195, 8, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0
37, 7216, 203, 0, 0, 194, 9, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0
38, 7177, 203, 0, 0, 194, 9, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
39, 7138, 203, 0, 0, 194, 9, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0
40, 7112, 203, 0, 0, 194, 9, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0
41, 7086, 203, 0, 0, 194, 8, 1, 0, 0, 0, 1, 2, 1, 0, 0, 0
42, 7060, 203, 0, 0, 194, 8, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0
43, 7034, 203, 0, 0, 194, 8, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0
44, 7008, 203, 0, 0, 194, 8, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0
45, 6982, 203, 0, 0, 194, 8, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0
46, 6956, 203, 0, 0, 193, 9, 1, 0, 0, 1, 0, 2, 1, 0, 0, 0
47, 6930, 203, 0, 0, 193, 9, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0
48, 6904, 203, 0, 0, 193, 8, 2, 0, 0, 0, 1, 2, 1, 0, 0, 0
49, 6878, 203, 0, 1, 192, 9, 3, 0, 1, 1, 1, 1, 1, 0, 0, 0
50, 6865, 203, 0, 1, 192, 8, 4, 0, 0, 0, 1, 1, 1, 0, 0, 0
51, 6852, 203, 0, 1, 192, 8, 4, 0, 0, 0, 0, 1, 1, 0, 0, 0
52, 6839, 203, 0, 1, 191, 9, 4, 0, 0, 1, 0, 1, 1, 0, 0, 0
53, 6826, 203, 0, 1, 191, 9, 4, 0, 0, 0, 0, 1, 1, 0, 0, 0
54, 6813, 203, 0, 1, 191, 9, 4, 0, 0, 0, 0, 1, 1, 0, 0, 0
55, 6800, 203, 0, 1, 190, 10, 4, 0, 0, 1, 0, 1, 1, 0, 0, 0
56, 6787, 203, 0, 1, 190, 9, 5, 0, 0, 0, 1, 1, 1, 0, 0, 0
57, 6774, 203, 0, 1, 189, 10, 5, 0, 0, 1, 0, 1, 1, 0, 0, 0
58, 6761, 202, 0, 1, 189, 9, 5, 0, 0, 0, 0, 2, 1, 1, 0, 0
59, 6735, 202, 0, 1, 189, 9, 5, 0, 0, 0, 0, 2, 1, 0, 0, 0
60, 6709, 201, 0, 1, 188, 9, 5, 0, 0, 1, 0, 3, 1, 1, 0, 0
61, 6670, 200, 0, 1, 188, 7, 6, 0, 0, 0, 1, 4, 1, 1, 0, 0
62, 6618, 200, 0, 1, 188, 7, 6, 0, 0, 0, 0, 4, 1, 0, 0, 0
63, 6566, 200, 0, 1, 188, 6, 7, 0, 0, 0, 1, 4, 1, 0, 0, 0
64, 6514, 200, 0, 2, 188, 6, 8, 0, 1, 0, 1, 3, 1, 0, 0, 0
65, 6475, 200, 0, 2, 187, 7, 8, 0, 0, 1, 0, 3, 1, 0, 0, 0
66, 6436, 200, 0, 2, 187, 7, 8, 0, 0, 0, 0, 3, 1, 0, 0, 0
67, 6397, 200, 0, 2, 187, 7, 8, 0, 0, 0, 0, 3, 1, 0, 0, 0
68, 6358, 200, 0, 2, 186, 8, 8, 0, 0, 1, 0, 3, 1, 0, 0, 0
69, 6319, 200, 0, 2, 186, 7, 9, 0, 0, 0, 1, 3, 1, 0, 0, 0
70, 6280, 200, 0, 2, 185, 7, 10, 0, 0, 1, 1, 3, 1, 0, 0, 0
71, 6241, 199, 0, 2, 185, 5, 11, 0, 0, 0, 1, 3, 2, 0, 1, 0
72, 6202, 199, 0, 2, 185, 5, 11, 0, 0, 0, 0, 3, 2, 0, 0, 0
73, 6163, 199, 0, 2, 184, 6, 11, 0, 0, 1, 0, 3, 2, 0, 0, 0
74, 6124, 199, 0, 2, 184, 6, 11, 0, 0, 0, 0, 3, 2, 0, 0, 0
75, 6085, 199, 0, 2, 184, 6, 11, 0, 0, 0, 0, 3, 2, 0, 0, 0
76, 6046, 198, 0, 2, 184, 5, 11, 0, 0, 0, 0, 4, 2, 1, 0, 0
77, 5994, 198, 0, 2, 184, 5, 11, 0, 0, 0, 0, 4, 2, 0, 0, 0
78, 5942, 197, 0, 2, 184, 4, 11, 0, 0, 0, 0, 5, 2, 1, 0, 0
79, 5877, 197, 0, 2, 184, 4, 11, 0, 0, 0, 0, 5, 2, 0, 0, 0
80, 5812, 197, 0, 2, 183, 4, 12, 0, 0, 1, 1, 5, 2, 0, 0, 0
81, 5747, 197, 0, 2, 183, 4, 12, 0, 0, 0, 0, 5, 2, 0, 0, 0
82, 5682, 197, 0, 2, 183, 4, 12, 0, 0, 0, 0, 5, 2, 0, 0, 0
83, 5617, 197, 0, 2, 182, 4, 13, 0, 0, 1, 1, 5, 2, 0, 0, 0
84, 5552, 197, 0, 2, 182, 4, 13, 0, 0, 0, 0, 5, 2, 0, 0, 0
85, 5487, 197, 0, 2, 182, 4, 13, 0, 0, 0, 0, 5, 2, 0, 0, 0
86, 5422, 196, 0, 3, 181, 4, 14, 0, 1, 1, 1, 5, 2, 1, 0, 0
87, 5357, 196, 0, 3, 181, 4, 14, 0, 0, 0, 0, 5, 2, 0, 0, 0
88, 5292, 196, 0, 3, 181, 4, 14, 0, 0, 0, 0, 5, 2, 0, 0, 0
89, 5227, 196, 0, 4, 181, 4, 15, 0, 1, 0, 1, 4, 2, 0, 0, 0
90, 5175, 196, 0, 4, 180, 5, 15, 0, 0, 1, 0, 4, 2, 0, 0, 0
91, 5123, 196, 0, 5, 180, 5, 16, 0, 1, 0, 1, 3, 2, 0, 0, 0
92, 5084, 196, 0, 5, 180, 5, 16, 0, 0, 0, 0, 3, 2, 0, 0, 0
93, 5045, 196, 0, 5, 179, 6, 16, 0, 0, 1, 0, 3, 2, 0, 0, 0
94, 5006, 196, 0, 5, 179, 5, 17, 0, 0, 0, 1, 3, 2, 0, 0, 0
95, 4967, 196, 0, 5, 179, 5, 17, 0, 0, 0, 0, 3, 2, 0, 0, 0
96, 4928, 196, 0, 5, 179, 5, 17, 0, 0, 0, 0, 3, 2, 0, 0, 0
97, 4889, 196, 0, 5, 179, 5, 17, 0, 0, 0, 0, 3, 2, 0, 0, 0
98, 4850, 196, 0, 5, 179, 5, 17, 0, 0, 0, 0, 3, 2, 0, 0, 0
99, 4811, 195, 0, 5, 178, 4, 18, 0, 0, 1, 1, 4, 2, 1, 0, 0
100, 4759, 195, 0, 5, 178, 4, 18, 0, 0, 0, 0, 4, 2, 0, 0, 0
101, 4707, 195, 0, 5, 178, 4, 18, 0, 0, 0, 0, 4, 2, 0, 0, 0
102, 4655, 195, 0, 5, 178, 4, 18, 0, 0, 0, 0, 4, 2, 0, 0, 0
103, 4603, 195, 0, 5, 178, 4, 18, 0, 0, 0, 0, 4, 2, 0, 0, 0
104, 4551, 195, 0, 6, 178, 4, 19, 0, 1, 0, 1, 3, 2, 0, 0, 0
105, 4512, 194, 0, 6, 178, 3, 19, 0, 0, 0, 0, 4, 2, 1, 0, 0
106, 4460, 194, 0, 6, 178, 3, 19, 0, 0, 0, 0, 4, 2, 0, 0, 0
107, 4408, 194, 0, 7, 177, 4, 20, 0, 1, 1, 1, 3, 2, 0, 0, 0
108, 4369, 194, 0, 7, 177, 4, 20, 0, 0, 0, 0, 3, 2, 0, 0, 0
109, 4330, 194, 0, 7, 177, 4, 20, 0, 0, 0, 0, 3, 2, 0, 0, 0
110, 4291, 194, 0, 7, 177, 4, 20, 0, 0, 0, 0, 3, 2, 0, 0, 0
111, 4252, 194, 0, 7, 177, 4, 20, 0, 0, 0, 0, 3, 2, 0, 0, 0
112, 4213, 194, 0, 7, 176, 5, 20, 0, 0, 1, 0, 3, 2, 0, 0, 0
113, 4174, 194, 0, 7, 176, 5, 20, 0, 0, 0, 0, 3, 2, 0, 0, 0
114, 4135, 194, 0, 8, 176, 5, 21, 0, 1, 0, 1, 2, 2, 0, 0, 0
115, 4109, 194, 0, 8, 176, 5, 21, 0, 0, 0, 0, 2, 2, 0, 0, 0
116, 4083, 194, 0, 8, 176, 5, 21, 0, 0, 0, 0, 2, 2, 0, 0, 0
117, 4057, 194, 0, 8, 176, 4, 22, 0, 0, 0, 1, 2, 2, 0, 0, 0
118, 4031, 194, 0, 8, 175, 5, 22, 0, 0, 1, 0, 2, 2, 0, 0, 0
119, 4005, 194, 0, 8, 174, 6, 22, 0, 0, 1, 0, 2, 2, 0, 0, 0
120, 3979, 194, 0, 8, 174, 5, 23, 0, 0, 0, 1, 2, 2, 0, 0, 0
121, 3953, 194, 0, 8, 174, 5, 23, 0, 0, 0, 0, 2, 2, 0, 0, 0
122, 3927, 194, 0, 8, 174, 5, 23, 0, 0, 0, 0, 2, 2, 0, 0, 0
123, 3901, 194, 0, 8, 174, 5, 23, 0, 0, 0, 0, 2, 2, 0, 0, 0
124, 3875, 193, 0, 8, 174, 3, 24, 0, 0, 0, 1, 3, 2, 1, 0, 0
125, 3836, 193, 0, 8, 174, 3, 24, 0, 0, 0, 0, 3, 2, 0, 0, 0
126, 3797, 193, 0, 8, 174, 3, 24, 0, 0, 0, 0, 3, 2, 0, 0, 0
127, 3758, 193, 0, 9, 174, 3, 25, 0, 1, 0, 1, 2, 2, 0, 0, 0
128, 3732, 193, 0, 9, 174, 3, 25, 0, 0, 0, 0, 2, 2, 0, 0, 0
129, 3706, 193, 0, 9, 174, 3, 25, 0, 0, 0, 0, 2, 2, 0, 0, 0
130, 3680, 193, 0, 9, 174, 3, 25, 0, 0, 0, 0, 2, 2, 0, 0, 0
131, 3654, 193, 0, 9, 173, 4, 25, 0, 0, 1, 0, 2, 2, 0, 0, 0
132, 3628, 193, 0, 9, 173, 4, 25, 0, 0, 0, 0, 2, 2, 0, 0, 0
133, 3602, 193, 0, 10, 173, 4, 26, 0, 1, 0, 1, 1, 2, 0, 0, 0
134, 3589, 192, 0, 10, 173, 3, 26, 0, 0, 0, 0, 1, 3, 0, 1, 0
135, 3576, 192, 0, 10, 173, 3, 26, 0, 0, 0, 0, 1, 3, 0, 0, 0
136, 3563, 192, 0, 10, 173, 3, 26, 0, 0, 0, 0, 1, 3, 0, 0, 0
137, 3550, 192, 0, 10, 173, 3, 26, 0, 0, 0, 0, 1, 3, 0, 0, 0
138, 3537, 192, 0, 10, 173, 3, 26, 0, 0, 0, 0, 1, 3, 0, 0, 0
139, 3524, 192, 0, 10, 173, 3, 26, 0, 0, 0, 0, 1, 3, 0, 0, 0
140, 3511, 192, 0, 10, 173, 3, 26, 0, 0, 0, 0, 1, 3, 0, 0, 0
141, 3498, 192, 0, 10, 172, 3, 27, 0, 0, 1, 1, 1, 3, 0, 0, 0
142, 3485, 192, 0, 10, 172, 3, 27, 0, 0, 0, 0, 1, 3, 0, 0, 0
143, 3472, 192, 0, 10, 172, 3, 27, 0, 0, 0, 0, 1, 3, 0, 0, 0
144, 3459, 192, 0, 10, 172, 3, 27, 0, 0, 0, 0, 1, 3, 0, 0, 0
145, 3446, 192, 0, 10, 172, 3, 27, 0, 0, 0, 0, 1, 3, 0, 0, 0
146, 3433, 192, 0, 10, 172, 2, 28, 0, 0, 0, 1, 1, 3, 0, 0, 0
147, 3420, 191, 0, 10, 171, 2, 28, 0, 0, 1, 0, 2, 3, 1, 0, 0
148, 3394, 191, 0, 10, 171, 2, 28, 0, 0, 0, 0, 2, 3, 0, 0, 0
149, 3368, 191, 0, 10, 171, 2, 28, 0, 0, 0, 0, 2, 3, 0, 0, 0
150, 3342, 191, 0, 10, 171, 2, 28, 0, 0, 0, 0, 2, 3, 0, 0, 0
151, 3316, 191, 0, 10, 171, 2, 28, 0, 0, 0, 0, 2, 3, 0, 0, 0
152, 3290, 191, 0, 11, 170, 3, 29, 0, 1, 1, 1, 1, 3, 0, 0, 0
153, 3277, 190, 0, 11, 170, 1, 30, 0, 0, 0, 1, 2, 3, 1, 0, 0
154, 3251, 190, 0, 11, 170, 1, 30, 0, 0, 0, 0, 2, 3, 0, 0, 0
155, 3225, 190, 0, 11, 170, 1, 30, 0, 0, 0, 0, 2, 3, 0, 0, 0
156, 3199, 190, 0, 11, 169, 2, 30, 0, 0, 1, 0, 2, 3, 0, 0, 0
157, 3173, 190, 0, 11, 169, 2, 30, 0, 0, 0, 0, 2, 3, 0, 0, 0
158, 3147, 190, 0, 11, 169, 2, 30, 0, 0, 0, 0, 2, 3, 0, 0, 0
159, 3121, 189, 0, 11, 169, 1, 30, 0, 0, 0, 0, 3, 3, 1, 0, 0
160, 3082, 189, 0, 11, 169, 1, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
161, 3043, 189, 0, 11, 169, 1, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
162, 3004, 189, 0, 11, 169, 1, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
163, 2965, 189, 0, 11, 168, 2, 30, 0, 0, 1, 0, 3, 3, 0, 0, 0
164, 2926, 189, 0, 11, 168, 2, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
165, 2887, 189, 0, 11, 168, 2, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
166, 2848, 189, 0, 11, 168, 2, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
167, 2809, 189, 0, 11, 168, 2, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
168, 2770, 189, 0, 11, 168, 2, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
169, 2731, 189, 0, 11, 168, 2, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
170, 2692, 189, 0, 11, 167, 3, 30, 0, 0, 1, 0, 3, 3, 0, 0, 0
171, 2653, 189, 0, 11, 166, 4, 30, 0, 0, 1, 0, 3, 3, 0, 0, 0
172, 2614, 189, 0, 11, 166, 4, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
173, 2575, 189, 0, 11, 166, 4, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
174, 2536, 189, 0, 11, 166, 4, 30, 0, 0, 0, 0, 3, 3, 0, 0, 0
175, 2497, 189, 0, 12, 166, 4, 31, 0, 1, 0, 1, 2, 3, 0, 0, 0
176, 2471, 189, 0, 12, 166, 4, 31, 0, 0, 0, 0, 2, 3, 0, 0, 0
177, 2445, 189, 0, 12, 166, 4, 31, 0, 0, 0, 0, 2, 3, 0, 0, 0
178, 2419, 189, 0, 12, 166, 4, 31, 0, 0, 0, 0, 2, 3, 0, 0, 0
179, 2393, 189, 0, 12, 166, 4, 31, 0, 0, 0, 0, 2, 3, 0, 0, 0
180, 2367, 189, 0, 12, 165, 5, 31, 0, 0, 1, 0, 2, 3, 0, 0, 0
181, 2341, 189, 0, 13, 165, 5, 32, 0, 1, 0, 1, 1, 3, 0, 0, 0
182, 2328, 189, 0, 13, 164, 6, 32, 0, 0, 1, 0, 1, 3, 0, 0, 0
183, 2315, 189, 0, 13, 164, 6, 32, 0, 0, 0, 0, 1, 3, 0, 0, 0
184, 2302, 189, 0, 13, 164, 6, 32, 0, 0, 0, 0, 1, 3, 0, 0, 0
185, 2289, 189, 0, 13, 163, 7, 32, 0, 0, 1, 0, 1, 3, 0, 0, 0
186, 2276, 189, 0, 13, 163, 6, 33, 0, 0, 0, 1, 1, 3, 0, 0, 0
187, 2263, 189, 0, 13, 163, 6, 33, 0, 0, 0, 0, 1, 3, 0, 0, 0
188, 2250, 187, 0, 13, 162, 5, 33, 0, 0, 1, 0, 3, 3, 2, 0, 0
189, 2211, 187, 0, 13, 162, 5, 33, 0, 0, 0, 0, 3, 3, 0, 0, 0
190, 2172, 187, 0, 14, 162, 5, 34, 0, 1, 0, 1, 2, 3, 0, 0, 0
191, 2146, 187, 0, 14, 162, 5, 34, 0, 0, 0, 0, 2, 3, 0, 0, 0
192, 2120, 187, 0, 14, 161, 6, 34, 0, 0, 1, 0, 2, 3, 0, 0, 0
193, 2094, 187, 0, 14, 161, 6, 34, 0, 0, 0, 0, 2, 3, 0, 0, 0
194, 2068, 187, 0, 14, 161, 6, 34, 0, 0, 0, 0, 2, 3, 0, 0, 0
195, 2042, 187, 0, 14, 160, 7, 34, 0, 0, 1, 0, 2, 3, 0, 0, 0
196, 2016, 187, 0, 14, 160, 7, 34, 0, 0, 0, 0, 2, 3, 0, 0, 0
197, 1990, 187, 0, 14, 160, 6, 35, 0, 0, 0, 1, 2, 3, 0, 0, 0
198, 1964, 187, 0, 14, 160, 6, 35, 0, 0, 0, 0, 2, 3, 0, 0, 0
199, 1938, 187, 0, 14, 159, 7, 35, 0, 0, 1, 0, 2, 3, 0, 0, 0
200, 1912, 187, 0, 14, 159, 7, 35, 0, 0, 0, 0, 2, 3, 0, 0, 0
201, 1886, 187, 0, 14, 158, 8, 35, 0, 0, 1, 0, 2, 3, 0, 0, 0
202, 1860, 187, 0, 14, 158, 8, 35, 0, 0, 0, 0, 2, 3, 0, 0, 0
203, 1834, 187, 0, 14, 158, 8, 35, 0, 0, 0, 0, 2, 3, 0, 0, 0
204, 1808, 187, 0, 14, 158, 7, 36, 0, 0, 0, 1, 2, 3, 0, 0, 0
205, 1782, 187, 0, 14, 157, 7, 37, 0, 0, 1, 1, 2, 3, 0, 0, 0
206, 1756, 187, 0, 14, 157, 7, 37, 0, 0, 0, 0, 2, 3, 0, 0, 0
207, 1730, 187, 0, 14, 156, 8, 37, 0, 0, 1, 0, 2, 3, 0, 0, 0
208, 1704, 187, 0, 14, 155, 9, 37, 0, 0, 1, 0, 2, 3, 0, 0, 0
209, 1678, 187, 0, 14, 155, 9, 37, 0, 0, 0, 0, 2, 3, 0, 0, 0
210, 1652, 187, 0, 14, 155, 9, 37, 0, 0, 0, 0, 2, 3, 0, 0, 0
211, 1626, 186, 0, 14, 155, 8, 37, 0, 0, 0, 0, 3, 3, 1, 0, 0
212, 1587, 186, 0, 14, 155, 8, 37, 0, 0, 0, 0, 3, 3, 0, 0, 0
213, 1548, 186, 0, 14, 155, 8, 37, 0, 0, 0, 0, 3, 3, 0, 0, 0
214, 1509, 185, 0, 14, 154, 7, 38, 0, 0, 1, 1, 4, 3, 1, 0, 0
215, 1457, 185, 0, 14, 154, 7, 38, 0, 0, 0, 0, 4, 3, 0, 0, 0
216, 1405, 185, 0, 15, 154, 7, 39, 0, 1, 0, 1, 3, 3, 0, 0, 0
217, 1366, 185, 0, 15, 154, 7, 39, 0, 0, 0, 0, 3, 3, 0, 0, 0
218, 1327, 185, 0, 15, 154, 7, 39, 0, 0, 0, 0, 3, 3, 0, 0, 0
219, 1288, 185, 0, 16, 153, 8, 40, 0, 1, 1, 1, 2, 3, 0, 0, 0
220, 1262, 184, 0, 16, 152, 8, 40, 0, 0, 1, 0, 3, 3, 1, 0, 0
221, 1223, 184, 0, 16, 152, 8, 40, 0, 0, 0, 0, 3, 3, 0, 0, 0
222, 1184, 184, 0, 16, 151, 8, 41, 0, 0, 1, 1, 3, 3, 0, 0, 0
223, 1145, 184, 0, 16, 151, 8, 41, 0, 0, 0, 0, 3, 3, 0, 0, 0
224, 1106, 184, 0, 16, 150, 9, 41, 0, 0, 1, 0, 3, 3, 0, 0, 0
225, 1067, 183, 0, 16, 150, 8, 41, 0, 0, 0, 0, 4, 3, 1, 0, 0
226, 1015, 183, 0, 16, 150, 7, 42, 0, 0, 0, 1, 4, 3, 0, 0, 0
227, 963, 183, 0, 16, 150, 7, 42, 0, 0, 0, 0, 4, 3, 0, 0, 0
228, 911, 183, 0, 16, 149, 8, 42, 0, 0, 1, 0, 4, 3, 0, 0, 0
229, 859, 183, 0, 16, 149, 7, 43, 0, 0, 0, 1, 4, 3, 0, 0, 0
230, 807, 183, 0, 16, 148, 8, 43, 0, 0, 1, 0, 4, 3, 0, 0, 0
231, 755, 183, 0, 16, 148, 8, 43, 0, 0, 0, 0, 4, 3, 0, 0, 0
232, 703, 183, 0, 16, 147, 9, 43, 0, 0, 1, 0, 4, 3, 0, 0, 0
233, 651, 183, 0, 16, 146, 9, 44, 0, 0, 1, 1, 4, 3, 0, 0, 0
234, 599, 183, 0, 16, 146, 9, 44, 0, 0, 0, 0, 4, 3, 0, 0, 0
235, 547, 183, 0, 16, 146, 8, 45, 0, 0, 0, 1, 4, 3, 0, 0, 0
236, 495, 183, 0, 16, 145, 9, 45, 0, 0, 1, 0, 4, 3, 0, 0, 0
237, 443, 183, 0, 16, 144, 10, 45, 0, 0, 1, 0, 4, 3, 0, 0, 0
238, 391, 183, 0, 16, 144, 10, 45, 0, 0, 0, 0, 4, 3, 0, 0, 0
239, 339, 182, 0, 17, 144, 9, 46, 0, 1, 0, 1, 4, 3, 1, 0, 0
240, 287, 182, 0, 17, 143, 10, 46, 0, 0, 1, 0, 4, 3, 0, 0, 0
241, 235, 182, 0, 17, 142, 10, 47, 0, 0, 1, 1, 4, 3, 0, 0, 0
242, 183, 182, 0, 18, 142, 10, 48, 0, 1, 0, 1, 3, 3, 0, 0, 0
243, 144, 182, 0, 18, 142, 10, 48, 0, 0, 0, 0, 3, 3, 0, 0, 0
244, 105, 182, 0, 18, 142, 10, 48, 0, 0, 0, 0, 3, 3, 0, 0, 0
245, 66, 182, 0, 18, 141, 11, 48, 0, 0, 1, 0, 3, 3, 0, 0, 0
246, 27, 182, 0, 18, 140, 12, 48, 0, 0, 1, 0, 3, 3, 0, 0, 0
247, -12, 182, 0, 18, 139, 13, 48, 0, 0, 1, 0, 3, 3, 0, 0, 0
