Giorno, risorseRimaste, nonMalatiGov, asintomaticiGov, guaritiGov, nonMalatiSim, asintomaticiSim, guaritiSim, nuovi_asintGov, nuovi_guaritiGov, nuovi_asintSim, nuovi_guaritiSim, sintomatici, morti, nuovi_sint, nuovi_morti, tamponi
29, 7489, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
30, 7476, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
31, 7463, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
32, 7450, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
33, 7437, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
34, 7424, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
35, 7411, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
36, 7398, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
37, 7385, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
38, 7372, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
39, 7359, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
40, 7346, 205, 0, 0, 205, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
41, 7333, 205, 0, 1, 204, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0
42, 7333, 205, 0, 1, 204, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 7333, 205, 0, 1, 204, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 7333, 205, 0, 1, 204, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 7333, 205, 0, 1, 204, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 7333, 205, 0, 1, 204, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
47, 7333, 204, 0, 1, 204, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0
48, 7320, 204, 0, 1, 204, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
49, 7307, 204, 0, 1, 204, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
50, 7294, 204, 0, 1, 204, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
51, 7281, 204, 0, 1, 204, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
52, 7268, 204, 0, 1, 204, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
53, 7255, 204, 0, 1, 204, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
54, 7242, 204, 0, 1, 203, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0
55, 7229, 204, 0, 1, 203, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
56, 7216, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0
57, 7190, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
58, 7164, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
59, 7138, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
60, 7112, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
61, 7086, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
62, 7060, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
63, 7034, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
64, 7008, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
65, 6982, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
66, 6956, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
67, 6930, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
68, 6904, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
69, 6878, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
70, 6852, 203, 0, 1, 202, 1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0
71, 6826, 203, 0, 1, 202, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
72, 6800, 203, 0, 1, 202, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
73, 6774, 203, 0, 1, 202, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
74, 6748, 203, 0, 1, 202, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
75, 6722, 203, 0, 2, 202, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0
76, 6709, 203, 0, 2, 202, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
77, 6696, 203, 0, 2, 202, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
78, 6683, 203, 0, 2, 202, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
79, 6670, 203, 0, 2, 202, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
80, 6657, 203, 0, 2, 202, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
81, 6644, 203, 0, 2, 202, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
82, 6631, 203, 0, 2, 201, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0
83, 6618, 203, 0, 2, 200, 3, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0
84, 6605, 203, 0, 2, 200, 3, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
85, 6592, 203, 0, 2, 200, 3, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
86, 6579, 202, 0, 2, 199, 3, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0
87, 6553, 202, 0, 2, 199, 3, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0
88, 6527, 201, 0, 3, 199, 2, 3, 0, 1, 0, 1, 2, 0, 1, 0, 0
89, 6501, 201, 0, 3, 199, 2, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
90, 6475, 201, 0, 3, 199, 2, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
91, 6449, 201, 0, 3, 199, 2, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
92, 6423, 201, 0, 3, 199, 2, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
93, 6397, 201, 0, 3, 199, 2, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
94, 6371, 201, 0, 3, 198, 3, 3, 0, 0, 1, 0, 2, 0, 0, 0, 0
95, 6345, 201, 0, 3, 198, 3, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
96, 6319, 201, 0, 3, 198, 3, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
97, 6293, 201, 0, 3, 198, 3, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
98, 6267, 201, 0, 3, 198, 3, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0
99, 6241, 200, 0, 3, 198, 2, 3, 0, 0, 0, 0, 3, 0, 1, 0, 0
100, 6202, 200, 0, 3, 198, 2, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0
101, 6163, 200, 0, 3, 198, 2, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0
102, 6124, 200, 0, 3, 198, 2, 3, 0, 0, 0, 0, 2, 1, 0, 1, 0
103, 6098, 200, 0, 3, 198, 2, 3, 0, 0, 0, 0, 2, 1, 0, 0, 0
104, 6072, 200, 0, 3, 198, 1, 4, 0, 0, 0, 1, 2, 1, 0, 0, 0
105, 6046, 200, 0, 3, 198, 1, 4, 0, 0, 0, 0, 2, 1, 0, 0, 0
106, 6020, 200, 0, 3, 198, 1, 4, 0, 0, 0, 0, 1, 2, 0, 1, 0
107, 6007, 200, 0, 3, 198, 1, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0
108, 5994, 200, 0, 3, 198, 1, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0
109, 5981, 200, 0, 3, 198, 1, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0
110, 5968, 200, 0, 3, 198, 1, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0
111, 5955, 200, 0, 3, 198, 1, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0
112, 5942, 200, 0, 3, 198, 1, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0
113, 5929, 200, 0, 3, 197, 2, 4, 0, 0, 1, 0, 1, 2, 0, 0, 0
114, 5916, 200, 0, 3, 197, 2, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0
115, 5903, 200, 0, 3, 197, 2, 4, 0, 0, 0, 0, 1, 2, 0, 0, 0
116, 5890, 200, 0, 3, 197, 1, 5, 0, 0, 0, 1, 1, 2, 0, 0, 0
117, 5877, 200, 0, 4, 197, 1, 6, 0, 1, 0, 1, 0, 2, 0, 0, 0
118, 5877, 200, 0, 4, 197, 1, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
119, 5877, 200, 0, 4, 197, 1, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
120, 5877, 200, 0, 4, 197, 1, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
121, 5877, 200, 0, 4, 197, 1, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
122, 5877, 200, 0, 4, 197, 1, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
123, 5877, 200, 0, 4, 197, 1, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
124, 5877, 200, 0, 4, 197, 1, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
125, 5877, 200, 0, 4, 197, 1, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
126, 5877, 200, 0, 4, 196, 2, 6, 0, 0, 1, 0, 0, 2, 0, 0, 0
127, 5877, 200, 0, 4, 196, 2, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
128, 5877, 200, 0, 4, 196, 2, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
129, 5877, 200, 0, 4, 196, 2, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
130, 5877, 200, 0, 4, 196, 2, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
131, 5877, 200, 0, 4, 196, 2, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0
132, 5877, 199, 0, 4, 196, 1, 6, 0, 0, 0, 0, 1, 2, 1, 0, 0
133, 5864, 199, 0, 4, 196, 1, 6, 0, 0, 0, 0, 1, 2, 0, 0, 0
134, 5851, 199, 0, 4, 196, 1, 6, 0, 0, 0, 0, 1, 2, 0, 0, 0
135, 5838, 199, 0, 4, 196, 1, 6, 0, 0, 0, 0, 1, 2, 0, 0, 0
136, 5825, 198, 0, 4, 195, 1, 6, 0, 0, 0, 0, 2, 2, 1, 0, 0
137, 5799, 198, 0, 4, 195, 1, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0
138, 5773, 198, 0, 4, 195, 1, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0
139, 5747, 198, 0, 4, 195, 1, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0
140, 5721, 198, 0, 4, 195, 1, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0
141, 5695, 198, 0, 4, 195, 1, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0
142, 5669, 198, 0, 4, 195, 1, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0
143, 5643, 198, 0, 4, 194, 2, 6, 0, 0, 1, 0, 2, 2, 0, 0, 0
144, 5617, 198, 0, 4, 194, 2, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0
145, 5591, 198, 0, 4, 194, 2, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0
146, 5565, 198, 0, 4, 194, 2, 6, 0, 0, 0, 0, 2, 2, 0, 0, 0
147, 5539, 198, 0, 4, 194, 1, 7, 0, 0, 0, 1, 2, 2, 0, 0, 0
148, 5513, 198, 0, 4, 194, 1, 7, 0, 0, 0, 0, 2, 2, 0, 0, 0
149, 5487, 198, 0, 4, 193, 2, 7, 0, 0, 1, 0, 2, 2, 0, 0, 0
150, 5461, 198, 0, 4, 193, 2, 7, 0, 0, 0, 0, 2, 2, 0, 0, 0
151, 5435, 198, 0, 4, 192, 3, 7, 0, 0, 1, 0, 2, 2, 0, 0, 0
152, 5409, 198, 0, 4, 192, 3, 7, 0, 0, 0, 0, 2, 2, 0, 0, 0
153, 5383, 198, 0, 4, 192, 3, 7, 0, 0, 0, 0, 2, 2, 0, 0, 0
154, 5357, 198, 0, 4, 192, 3, 7, 0, 0, 0, 0, 2, 2, 0, 0, 0
155, 5331, 198, 0, 4, 191, 4, 7, 0, 0, 1, 0, 2, 2, 0, 0, 0
156, 5305, 197, 0, 4, 191, 3, 7, 0, 0, 0, 0, 1, 4, 0, 2, 0
157, 5292, 196, 0, 4, 191, 2, 7, 0, 0, 0, 0, 2, 4, 1, 0, 0
158, 5266, 196, 0, 4, 191, 2, 7, 0, 0, 0, 0, 2, 4, 0, 0, 0
159, 5240, 196, 0, 4, 191, 2, 7, 0, 0, 0, 0, 2, 4, 0, 0, 0
160, 5214, 196, 0, 5, 191, 2, 8, 0, 1, 0, 1, 1, 4, 0, 0, 0
161, 5201, 196, 0, 5, 191, 2, 8, 0, 0, 0, 0, 1, 4, 0, 0, 0
162, 5188, 196, 0, 5, 191, 2, 8, 0, 0, 0, 0, 1, 4, 0, 0, 0
163, 5175, 196, 0, 5, 191, 2, 8, 0, 0, 0, 0, 1, 4, 0, 0, 0
164, 5162, 196, 0, 5, 190, 3, 8, 0, 0, 1, 0, 1, 4, 0, 0, 0
165, 5149, 196, 0, 5, 189, 4, 8, 0, 0, 1, 0, 1, 4, 0, 0, 0
166, 5136, 196, 0, 5, 189, 4, 8, 0, 0, 0, 0, 1, 4, 0, 0, 0
167, 5123, 196, 0, 5, 189, 4, 8, 0, 0, 0, 0, 1, 4, 0, 0, 0
168, 5110, 196, 0, 5, 189, 4, 8, 0, 0, 0, 0, 1, 4, 0, 0, 0
169, 5097, 196, 0, 5, 189, 4, 8, 0, 0, 0, 0, 1, 4, 0, 0, 0
170, 5084, 196, 0, 5, 189, 4, 8, 0, 0, 0, 0, 1, 4, 0, 0, 0
171, 5071, 195, 0, 5, 189, 3, 8, 0, 0, 0, 0, 2, 4, 1, 0, 0
172, 5045, 195, 0, 5, 189, 3, 8, 0, 0, 0, 0, 2, 4, 0, 0, 0
173, 5019, 195, 0, 5, 189, 3, 8, 0, 0, 0, 0, 2, 4, 0, 0, 0
174, 4993, 195, 0, 5, 189, 3, 8, 0, 0, 0, 0, 2, 4, 0, 0, 0
175, 4967, 195, 0, 5, 189, 3, 8, 0, 0, 0, 0, 2, 4, 0, 0, 0
176, 4941, 195, 0, 5, 188, 4, 8, 0, 0, 1, 0, 2, 4, 0, 0, 0
177, 4915, 195, 0, 5, 188, 3, 9, 0, 0, 0, 1, 2, 4, 0, 0, 0
178, 4889, 195, 0, 5, 188, 3, 9, 0, 0, 0, 0, 2, 4, 0, 0, 0
179, 4863, 195, 0, 5, 186, 5, 9, 0, 0, 2, 0, 2, 4, 0, 0, 0
180, 4837, 195, 0, 5, 186, 5, 9, 0, 0, 0, 0, 2, 4, 0, 0, 0
181, 4811, 195, 0, 5, 186, 5, 9, 0, 0, 0, 0, 2, 4, 0, 0, 0
182, 4785, 195, 0, 5, 186, 5, 9, 0, 0, 0, 0, 2, 4, 0, 0, 0
183, 4759, 195, 0, 5, 186, 4, 10, 0, 0, 0, 1, 2, 4, 0, 0, 0
184, 4733, 195, 0, 5, 186, 4, 10, 0, 0, 0, 0, 2, 4, 0, 0, 0
185, 4707, 195, 0, 6, 186, 4, 11, 0, 1, 0, 1, 1, 4, 0, 0, 0
186, 4694, 195, 0, 6, 186, 4, 11, 0, 0, 0, 0, 1, 4, 0, 0, 0
187, 4681, 195, 0, 6, 183, 7, 11, 0, 0, 3, 0, 1, 4, 0, 0, 0
188, 4668, 194, 0, 6, 182, 7, 11, 0, 0, 1, 0, 2, 4, 1, 0, 0
189, 4642, 193, 0, 6, 181, 7, 11, 0, 0, 0, 0, 3, 4, 1, 0, 0
190, 4603, 193, 0, 6, 181, 7, 11, 0, 0, 0, 0, 3, 4, 0, 0, 0
191, 4564, 193, 0, 6, 180, 8, 11, 0, 0, 1, 0, 3, 4, 0, 0, 0
192, 4525, 192, 0, 6, 180, 7, 11, 0, 0, 0, 0, 4, 4, 1, 0, 0
193, 4473, 192, 0, 6, 180, 7, 11, 0, 0, 0, 0, 4, 4, 0, 0, 0
194, 4421, 192, 0, 6, 179, 8, 11, 0, 0, 1, 0, 4, 4, 0, 0, 0
195, 4369, 192, 0, 6, 179, 8, 11, 0, 0, 0, 0, 4, 4, 0, 0, 0
196, 4317, 192, 0, 6, 178, 9, 11, 0, 0, 1, 0, 4, 4, 0, 0, 0
197, 4265, 192, 0, 6, 177, 10, 11, 0, 0, 1, 0, 4, 4, 0, 0, 0
198, 4213, 192, 0, 6, 177, 9, 12, 0, 0, 0, 1, 4, 4, 0, 0, 0
199, 4161, 192, 0, 7, 177, 9, 13, 0, 1, 0, 1, 3, 4, 0, 0, 0
200, 4122, 192, 0, 7, 176, 10, 13, 0, 0, 1, 0, 3, 4, 0, 0, 0
201, 4083, 191, 0, 7, 175, 10, 13, 0, 0, 0, 0, 4, 4, 1, 0, 0
202, 4031, 190, 0, 7, 174, 10, 13, 0, 0, 1, 0, 5, 4, 1, 0, 0
203, 3966, 190, 0, 7, 174, 10, 13, 0, 0, 0, 0, 5, 4, 0, 0, 0
204, 3901, 190, 0, 7, 173, 11, 13, 0, 0, 1, 0, 5, 4, 0, 0, 0
205, 3836, 190, 0, 7, 172, 12, 13, 0, 0, 1, 0, 5, 4, 0, 0, 0
206, 3771, 189, 0, 7, 172, 11, 13, 0, 0, 0, 0, 6, 4, 1, 0, 0
207, 3693, 188, 0, 7, 172, 10, 13, 0, 0, 0, 0, 7, 4, 1, 0, 0
208, 3602, 188, 0, 7, 172, 10, 13, 0, 0, 0, 0, 7, 4, 0, 0, 0
209, 3511, 188, 0, 7, 170, 12, 13, 0, 0, 2, 0, 6, 5, 0, 1, 0
210, 3433, 187, 0, 7, 169, 11, 14, 0, 0, 1, 1, 7, 5, 1, 0, 0
211, 3342, 186, 0, 7, 168, 11, 14, 0, 0, 1, 0, 8, 5, 1, 0, 0
212, 3238, 186, 0, 7, 168, 11, 14, 0, 0, 0, 0, 8, 5, 0, 0, 0
213, 3134, 186, 0, 7, 168, 9, 16, 0, 0, 0, 2, 8, 5, 0, 0, 0
214, 3030, 185, 0, 7, 167, 9, 16, 0, 0, 1, 0, 9, 5, 1, 0, 0
215, 2913, 185, 0, 7, 167, 9, 16, 0, 0, 0, 0, 9, 5, 0, 0, 0
216, 2796, 185, 0, 7, 165, 11, 16, 0, 0, 2, 0, 9, 5, 0, 0, 0
217, 2679, 184, 0, 7, 164, 11, 16, 0, 0, 1, 0, 10, 5, 1, 0, 0
218, 2549, 183, 0, 7, 164, 10, 16, 0, 0, 0, 0, 11, 5, 1, 0, 0
219, 2406, 183, 0, 7, 164, 10, 16, 0, 0, 0, 0, 11, 5, 0, 0, 0
220, 2263, 183, 0, 7, 164, 10, 16, 0, 0, 0, 0, 11, 5, 0, 0, 0
221, 2120, 183, 0, 9, 164, 9, 19, 0, 2, 0, 3, 9, 5, 0, 0, 0
222, 2003, 183, 0, 9, 164, 8, 20, 0, 0, 0, 1, 9, 5, 0, 0, 0
223, 1886, 183, 0, 9, 163, 9, 20, 0, 0, 1, 0, 9, 5, 0, 0, 0
224, 1769, 183, 0, 9, 162, 10, 20, 0, 0, 1, 0, 8, 6, 0, 1, 0
225, 1665, 183, 0, 9, 162, 9, 21, 0, 0, 0, 1, 8, 6, 0, 0, 0
226, 1561, 181, 0, 9, 159, 10, 21, 0, 0, 2, 0, 9, 7, 2, 1, 0
227, 1444, 180, 0, 9, 159, 9, 21, 0, 0, 0, 0, 9, 8, 1, 1, 0
228, 1327, 180, 0, 9, 159, 8, 22, 0, 0, 0, 1, 9, 8, 0, 0, 0
229, 1210, 180, 0, 9, 158, 9, 22, 0, 0, 1, 0, 8, 9, 0, 1, 0
230, 1106, 180, 0, 9, 157, 10, 22, 0, 0, 1, 0, 8, 9, 0, 0, 0
231, 1002, 180, 0, 9, 157, 9, 23, 0, 0, 0, 1, 8, 9, 0, 0, 0
232, 898, 180, 0, 9, 156, 10, 23, 0, 0, 1, 0, 7, 10, 0, 1, 0
233, 807, 180, 0, 9, 156, 10, 23, 0, 0, 0, 0, 6, 11, 0, 1, 0
234, 729, 180, 0, 10, 156, 10, 24, 0, 1, 0, 1, 5, 11, 0, 0, 0
235, 664, 180, 0, 11, 155, 11, 25, 0, 1, 1, 1, 4, 11, 0, 0, 0
236, 612, 180, 0, 11, 155, 10, 26, 0, 0, 0, 1, 4, 11, 0, 0, 0
237, 560, 180, 0, 11, 155, 10, 26, 0, 0, 0, 0, 4, 11, 0, 0, 0
238, 508, 180, 0, 11, 155, 9, 27, 0, 0, 0, 1, 4, 11, 0, 0, 0
239, 456, 180, 0, 12, 154, 10, 28, 0, 1, 1, 1, 3, 11, 0, 0, 0
240, 417, 180, 0, 12, 154, 10, 28, 0, 0, 0, 0, 3, 11, 0, 0, 0
241, 378, 180, 0, 12, 154, 10, 28, 0, 0, 0, 0, 3, 11, 0, 0, 0
242, 339, 180, 0, 12, 154, 10, 28, 0, 0, 0, 0, 3, 11, 0, 0, 0
243, 300, 180, 0, 13, 154, 10, 29, 0, 1, 0, 1, 2, 11, 0, 0, 0
244, 274, 180, 0, 13, 154, 10, 29, 0, 0, 0, 0, 2, 11, 0, 0, 0
245, 248, 180, 0, 13, 154, 9, 30, 0, 0, 0, 1, 2, 11, 0, 0, 0
246, 222, 180, 0, 13, 153, 10, 30, 0, 0, 1, 0, 1, 12, 0, 1, 0
247, 209, 179, 0, 13, 152, 10, 30, 0, 0, 0, 0, 2, 12, 1, 0, 0
248, 183, 178, 0, 13, 151, 9, 31, 0, 0, 1, 1, 3, 12, 1, 0, 0
249, 144, 178, 0, 13, 151, 9, 31, 0, 0, 0, 0, 3, 12, 0, 0, 0
250, 105, 178, 0, 13, 150, 10, 31, 0, 0, 1, 0, 3, 12, 0, 0, 0
251, 66, 178, 0, 13, 149, 10, 32, 0, 0, 1, 1, 3, 12, 0, 0, 0
252, 27, 177, 0, 13, 149, 9, 32, 0, 0, 0, 0, 4, 12, 1, 0, 0
253, -25, 177, 0, 13, 149, 9, 32, 0, 0, 0, 0, 4, 12, 0, 0, 0
