Giorno, risorseRimaste, nonMalatiGov, asintomaticiGov, guaritiGov, nonMalatiSim, asintomaticiSim, guaritiSim, nuovi_asintGov, nuovi_guaritiGov, nuovi_asintSim, nuovi_guaritiSim, sintomatici, morti, nuovi_sint, nuovi_morti, tamponi
29, 7398, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
30, 7359, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
31, 7320, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
32, 7281, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
33, 7242, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
34, 7203, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
35, 7164, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
36, 7125, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
37, 7086, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
38, 7047, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
39, 7008, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0
40, 6982, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0
41, 6956, 203, 0, 1, 203, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0
42, 6943, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
43, 6930, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
44, 6917, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
45, 6904, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
46, 6891, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
47, 6878, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
48, 6865, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
49, 6852, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
50, 6839, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
51, 6826, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
52, 6813, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
53, 6800, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
54, 6787, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
55, 6774, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
56, 6761, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
57, 6748, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
58, 6735, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
59, 6722, 203, 0, 1, 203, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
60, 6709, 203, 0, 2, 203, 0, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0
