Giorno, risorseRimaste, nonMalatiGov, asintomaticiGov, guaritiGov, nonMalatiSim, asintomaticiSim, guaritiSim, nuovi_asintGov, nuovi_guaritiGov, nuovi_asintSim, nuovi_guaritiSim, sintomatici, morti, nuovi_sint, nuovi_morti, tamponi
29, 8213, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
30, 8200, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
31, 8187, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
32, 8174, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
33, 8161, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
34, 8148, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
35, 8135, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
36, 8122, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
37, 8109, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
38, 8096, 205, 0, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
39, 8079, 204, 1, 0, 203, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1
40, 8065, 204, 0, 0, 203, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0
41, 8039, 204, 0, 0, 203, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0
42, 8013, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
43, 7983, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1
44, 7953, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1
45, 7923, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1
46, 7897, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
47, 7871, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
48, 7845, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
49, 7819, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
50, 7793, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
51, 7763, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1
52, 7737, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
53, 7711, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
54, 7685, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
55, 7659, 204, 0, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
56, 7633, 204, 0, 1, 203, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0
57, 7616, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1
58, 7603, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
59, 7586, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1
60, 7573, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
61, 7560, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
62, 7547, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
63, 7534, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
64, 7521, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
65, 7508, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
66, 7495, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
67, 7482, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
68, 7469, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
69, 7456, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
70, 7443, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
71, 7430, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
72, 7417, 204, 0, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
73, 7404, 204, 0, 2, 203, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0
74, 7400, 203, 1, 2, 202, 1, 3, 1, 0, 1, 0, 0, 0, 0, 0, 1
75, 7399, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
76, 7398, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
77, 7397, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
78, 7392, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1
79, 7391, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
80, 7390, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
81, 7389, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
82, 7388, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
83, 7387, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
84, 7386, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
85, 7385, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
86, 7384, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
87, 7383, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
88, 7382, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
89, 7381, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
90, 7380, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
91, 7379, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
92, 7378, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
93, 7377, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
94, 7376, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
95, 7375, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
96, 7374, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
97, 7373, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 7372, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 7371, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 7370, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 7369, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
102, 7368, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
103, 7367, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
104, 7366, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
105, 7365, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
106, 7364, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
107, 7363, 203, 1, 2, 202, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
108, 7362, 203, 0, 3, 202, 0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0
