Giorno, risorseRimaste, nonMalatiGov, asintomaticiGov, guaritiGov, nonMalatiSim, asintomaticiSim, guaritiSim, nuovi_asintGov, nuovi_guaritiGov, nuovi_asintSim, nuovi_guaritiSim, sintomatici, morti, nuovi_sint, nuovi_morti, tamponi
29, 7793, 203, 0, 0, 203, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
30, 7750, 202, 1, 0, 202, 1, 0, 1, 0, 1, 0, 3, 0, 0, 0, 1
31, 7710, 202, 1, 0, 202, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
32, 7670, 202, 1, 0, 202, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
33, 7630, 202, 1, 0, 202, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
34, 7590, 202, 1, 0, 202, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
35, 7550, 202, 1, 0, 202, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
36, 7510, 202, 1, 0, 202, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
37, 7466, 201, 2, 0, 201, 2, 0, 1, 0, 1, 0, 3, 0, 0, 0, 1
38, 7425, 201, 2, 0, 201, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
39, 7384, 201, 1, 0, 200, 2, 0, 0, 0, 1, 0, 2, 2, 1, 2, 0
40, 7357, 201, 1, 0, 200, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0
41, 7330, 201, 1, 1, 200, 2, 1, 0, 1, 0, 1, 1, 2, 0, 0, 0
42, 7312, 200, 2, 1, 199, 3, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1
43, 7297, 200, 2, 1, 199, 3, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0
44, 7282, 200, 2, 1, 199, 3, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0
45, 7267, 200, 2, 1, 199, 3, 1, 0, 0, 0, 0, 0, 3, 0, 1, 0
46, 7265, 200, 2, 1, 199, 3, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0
47, 7263, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 1, 0, 0
48, 7249, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
49, 7235, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
50, 7221, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
51, 7207, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
52, 7193, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
53, 7179, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
54, 7165, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
55, 7151, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
56, 7137, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
57, 7123, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
58, 7109, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
59, 7095, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
60, 7081, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
61, 7067, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0
62, 7049, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 1
63, 7031, 200, 1, 1, 199, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 1
64, 7017, 200, 0, 2, 199, 1, 2, 0, 1, 0, 1, 0, 4, 0, 1, 0
65, 7017, 200, 0, 2, 199, 1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0
66, 7017, 200, 0, 2, 199, 1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0
67, 7017, 200, 0, 2, 199, 1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0
68, 7017, 200, 0, 2, 199, 1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0
69, 7017, 200, 0, 2, 199, 1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0
70, 7017, 200, 0, 2, 199, 1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0
71, 7017, 200, 0, 2, 199, 1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0
72, 7017, 200, 0, 2, 199, 1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0
73, 7017, 200, 0, 2, 199, 0, 3, 0, 0, 0, 1, 0, 4, 0, 0, 0
