Giorno, risorseRimaste, nonMalatiGov, asintomaticiGov, guaritiGov, nonMalatiSim, asintomaticiSim, guaritiSim, nuovi_asintGov, nuovi_guaritiGov, nuovi_asintSim, nuovi_guaritiSim, sintomatici, morti, nuovi_sint, nuovi_morti, tamponi
29, 8064, 204, 1, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
30, 8050, 204, 1, 0, 204, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
31, 8036, 204, 1, 0, 203, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
32, 8022, 204, 1, 0, 203, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
33, 8008, 204, 1, 0, 203, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
34, 7994, 204, 1, 0, 203, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
35, 7980, 204, 1, 0, 203, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
36, 7966, 203, 1, 0, 203, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0
37, 7939, 203, 1, 0, 203, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
38, 7912, 203, 1, 0, 203, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
39, 7885, 203, 1, 0, 203, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
40, 7858, 203, 1, 0, 203, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
41, 7831, 203, 1, 0, 203, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0
42, 7804, 203, 1, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
43, 7777, 203, 1, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
44, 7750, 203, 1, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
45, 7723, 203, 1, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
46, 7696, 203, 1, 0, 203, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
47, 7669, 203, 1, 1, 203, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0
48, 7655, 203, 1, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
49, 7641, 203, 1, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
50, 7627, 203, 1, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
51, 7613, 203, 1, 1, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
52, 7599, 203, 0, 2, 203, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0
53, 7586, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
54, 7573, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
55, 7560, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
56, 7547, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
57, 7534, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
58, 7521, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
59, 7508, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
60, 7495, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
61, 7482, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
62, 7469, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
63, 7456, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
64, 7443, 203, 0, 2, 203, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0
65, 7430, 203, 0, 3, 203, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0
