Giorno, risorseRimaste, nonMalatiGov, asintomaticiGov, guaritiGov, nonMalatiSim, asintomaticiSim, guaritiSim, nuovi_asintGov, nuovi_guaritiGov, nuovi_asintSim, nuovi_guaritiSim, sintomatici, morti, nuovi_sint, nuovi_morti, tamponi
29, 7869, 202, 2, 0, 199, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
30, 7841, 202, 2, 0, 199, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
31, 7813, 202, 2, 0, 199, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
32, 7785, 202, 2, 0, 198, 6, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0
33, 7757, 201, 2, 0, 197, 6, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0
34, 7716, 201, 2, 0, 197, 6, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
35, 7675, 200, 2, 0, 197, 5, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0
36, 7621, 200, 2, 0, 197, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
37, 7567, 200, 2, 0, 197, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
38, 7513, 200, 2, 0, 196, 6, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0
39, 7459, 200, 2, 0, 196, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
40, 7405, 200, 2, 0, 196, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
41, 7351, 200, 2, 1, 196, 5, 2, 0, 1, 0, 2, 3, 0, 0, 0, 0
42, 7310, 200, 2, 1, 195, 6, 2, 0, 0, 1, 0, 3, 0, 0, 0, 0
43, 7269, 200, 2, 1, 194, 7, 2, 0, 0, 1, 0, 3, 0, 0, 0, 0
44, 7228, 199, 2, 1, 194, 6, 2, 0, 0, 0, 0, 4, 0, 1, 0, 0
45, 7174, 199, 2, 1, 194, 6, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0
46, 7120, 198, 2, 1, 194, 5, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0
47, 7053, 198, 2, 1, 194, 5, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0
48, 6986, 198, 1, 2, 194, 4, 3, 0, 1, 0, 1, 5, 0, 0, 0, 0
49, 6920, 198, 1, 2, 194, 3, 4, 0, 0, 0, 1, 5, 0, 0, 0, 0
50, 6854, 198, 1, 3, 194, 3, 5, 0, 1, 0, 1, 4, 0, 0, 0, 0
51, 6801, 198, 1, 3, 194, 3, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0
52, 6748, 198, 1, 3, 194, 3, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0
53, 6695, 198, 1, 3, 194, 3, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0
54, 6642, 198, 1, 3, 193, 4, 5, 0, 0, 1, 0, 4, 0, 0, 0, 0
55, 6589, 198, 1, 3, 193, 4, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0
56, 6536, 198, 1, 3, 192, 5, 5, 0, 0, 1, 0, 4, 0, 0, 0, 0
57, 6483, 198, 1, 3, 192, 5, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0
58, 6430, 198, 0, 4, 191, 5, 6, 0, 1, 1, 1, 4, 0, 0, 0, 0
59, 6378, 198, 0, 4, 191, 5, 6, 0, 0, 0, 0, 4, 0, 0, 0, 0
60, 6326, 197, 0, 4, 191, 4, 6, 0, 0, 0, 0, 5, 0, 1, 0, 0
61, 6261, 197, 0, 5, 191, 4, 7, 0, 1, 0, 1, 4, 0, 0, 0, 0
62, 6209, 197, 0, 5, 190, 5, 7, 0, 0, 1, 0, 4, 0, 0, 0, 0
63, 6157, 197, 0, 5, 190, 5, 7, 0, 0, 0, 0, 4, 0, 0, 0, 0
64, 6105, 197, 0, 5, 190, 5, 7, 0, 0, 0, 0, 4, 0, 0, 0, 0
65, 6053, 197, 0, 5, 190, 5, 7, 0, 0, 0, 0, 4, 0, 0, 0, 0
66, 6001, 197, 0, 6, 190, 5, 8, 0, 1, 0, 1, 3, 0, 0, 0, 0
67, 5962, 197, 0, 6, 190, 4, 9, 0, 0, 0, 1, 3, 0, 0, 0, 0
68, 5923, 197, 0, 6, 190, 4, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0
69, 5884, 197, 0, 6, 190, 4, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0
70, 5845, 197, 0, 6, 189, 5, 9, 0, 0, 1, 0, 3, 0, 0, 0, 0
71, 5806, 197, 0, 6, 189, 5, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0
72, 5767, 197, 0, 7, 189, 5, 10, 0, 1, 0, 1, 2, 0, 0, 0, 0
73, 5741, 197, 0, 7, 189, 5, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0
74, 5715, 197, 0, 7, 189, 5, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0
75, 5689, 197, 0, 7, 188, 6, 10, 0, 0, 1, 0, 2, 0, 0, 0, 0
76, 5663, 197, 0, 7, 188, 5, 11, 0, 0, 0, 1, 2, 0, 0, 0, 0
77, 5637, 197, 0, 8, 188, 5, 12, 0, 1, 0, 1, 1, 0, 0, 0, 0
78, 5624, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 1, 0, 0
79, 5598, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 0, 0, 0
80, 5568, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 0, 0, 1
81, 5542, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 0, 0, 0
82, 5512, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 0, 0, 1
83, 5486, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 0, 0, 0
84, 5460, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 0, 0, 0
85, 5434, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 0, 0, 0
86, 5408, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 0, 0, 0
87, 5382, 196, 0, 8, 188, 4, 12, 0, 0, 0, 0, 2, 0, 0, 0, 0
88, 5356, 196, 0, 9, 187, 5, 13, 0, 1, 1, 1, 1, 0, 0, 0, 0
89, 5343, 196, 0, 9, 187, 5, 13, 0, 0, 0, 0, 1, 0, 0, 0, 0
90, 5330, 196, 0, 9, 187, 4, 14, 0, 0, 0, 1, 1, 0, 0, 0, 0
91, 5317, 196, 0, 9, 187, 4, 14, 0, 0, 0, 0, 1, 0, 0, 0, 0
92, 5304, 196, 0, 9, 187, 3, 15, 0, 0, 0, 1, 1, 0, 0, 0, 0
93, 5291, 196, 0, 9, 186, 4, 15, 0, 0, 1, 0, 1, 0, 0, 0, 0
94, 5278, 196, 0, 9, 186, 4, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
95, 5265, 196, 0, 9, 186, 4, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0
96, 5252, 196, 0, 9, 185, 4, 16, 0, 0, 1, 1, 1, 0, 0, 0, 0
97, 5239, 196, 0, 9, 185, 4, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0
98, 5226, 196, 0, 9, 185, 4, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0
99, 5213, 196, 0, 9, 184, 5, 16, 0, 0, 1, 0, 1, 0, 0, 0, 0
100, 5200, 196, 0, 9, 184, 5, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0
101, 5187, 196, 0, 9, 183, 6, 16, 0, 0, 1, 0, 1, 0, 0, 0, 0
102, 5174, 195, 0, 9, 183, 5, 16, 0, 0, 0, 0, 1, 1, 0, 1, 0
103, 5161, 195, 0, 9, 183, 5, 16, 0, 0, 0, 0, 1, 1, 0, 0, 0
104, 5148, 195, 0, 9, 183, 4, 17, 0, 0, 0, 1, 1, 1, 0, 0, 0
105, 5135, 195, 0, 9, 183, 4, 17, 0, 0, 0, 0, 1, 1, 0, 0, 0
106, 5122, 195, 0, 9, 183, 4, 17, 0, 0, 0, 0, 1, 1, 0, 0, 0
107, 5109, 195, 0, 9, 183, 4, 17, 0, 0, 0, 0, 1, 1, 0, 0, 0
108, 5096, 195, 0, 9, 183, 4, 17, 0, 0, 0, 0, 1, 1, 0, 0, 0
109, 5083, 195, 0, 10, 183, 4, 18, 0, 1, 0, 1, 0, 1, 0, 0, 0
110, 5083, 195, 0, 10, 183, 4, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0
111, 5083, 195, 0, 10, 183, 4, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0
112, 5083, 195, 0, 10, 183, 4, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0
113, 5083, 195, 0, 10, 182, 5, 18, 0, 0, 1, 0, 0, 1, 0, 0, 0
114, 5083, 195, 0, 10, 182, 5, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0
115, 5083, 195, 0, 10, 182, 5, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0
116, 5083, 195, 0, 10, 182, 5, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0
117, 5083, 195, 0, 10, 182, 5, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0
118, 5083, 195, 0, 10, 181, 6, 18, 0, 0, 1, 0, 0, 1, 0, 0, 0
119, 5083, 195, 0, 10, 181, 6, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0
120, 5083, 195, 0, 10, 181, 6, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0
121, 5083, 194, 0, 10, 181, 5, 18, 0, 0, 0, 0, 0, 2, 0, 1, 0
122, 5083, 194, 0, 10, 181, 4, 19, 0, 0, 0, 1, 0, 2, 0, 0, 0
123, 5083, 194, 0, 10, 181, 4, 19, 0, 0, 0, 0, 0, 2, 0, 0, 0
124, 5083, 194, 0, 10, 181, 4, 19, 0, 0, 0, 0, 0, 2, 0, 0, 0
125, 5083, 194, 0, 10, 181, 4, 19, 0, 0, 0, 0, 0, 2, 0, 0, 0
126, 5083, 194, 0, 10, 181, 4, 19, 0, 0, 0, 0, 0, 2, 0, 0, 0
127, 5083, 194, 0, 10, 181, 3, 20, 0, 0, 0, 1, 0, 2, 0, 0, 0
128, 5083, 194, 0, 10, 181, 3, 20, 0, 0, 0, 0, 0, 2, 0, 0, 0
129, 5083, 194, 0, 10, 181, 3, 20, 0, 0, 0, 0, 0, 2, 0, 0, 0
130, 5083, 194, 0, 10, 181, 2, 21, 0, 0, 0, 1, 0, 2, 0, 0, 0
131, 5083, 194, 0, 10, 181, 2, 21, 0, 0, 0, 0, 0, 2, 0, 0, 0
132, 5083, 194, 0, 10, 181, 2, 21, 0, 0, 0, 0, 0, 2, 0, 0, 0
133, 5083, 194, 0, 10, 181, 2, 21, 0, 0, 0, 0, 0, 2, 0, 0, 0
134, 5083, 194, 0, 10, 181, 2, 21, 0, 0, 0, 0, 0, 2, 0, 0, 0
135, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 1, 0, 2, 0, 0, 0
136, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
137, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
138, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
139, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
140, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
141, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
142, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
143, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
144, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
145, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
146, 5083, 194, 0, 10, 181, 1, 22, 0, 0, 0, 0, 0, 2, 0, 0, 0
147, 5083, 194, 0, 10, 181, 0, 23, 0, 0, 0, 1, 0, 2, 0, 0, 0
